68,Одеська національна академія зв'язку ім. О.С. Попова,ОНАЗ ім. О.С. Попова,0,1180116,Державна,Міністерство освіти і науки України,Академія,ОДЕСЬКА ОБЛАСТЬ/М.ОДЕСА,ОДЕСЬКА ОБЛАСТЬ/М.ОДЕСА, ОДЕСА, ОДЕСА, 65029: Ковальська 1,(048) 705 04 41,sp.vr@onat.edu.ua, onat@onat.edu.ua,Воробієнко Петро Петрович,ректор,,,
69,Луганський національний аграрний університет,ЛНАУ,0,493669,Державна,Міністерство освіти і науки України,Університет,ХАРКІВСЬКА ОБЛАСТЬ/М.ХАРКІВ,ХАРКІВСЬКА ОБЛАСТЬ/М.ХАРКІВ, ХАРКІВ, КИЇВСЬКИЙ, 61002: Артема 44,(057) 752-37-66,rector_lnau@ukr.net,Брагінець Микола Володимирович,в.о. ректора,,,,
70,Приватний вищий навчальний заклад «Донецький інститут соціальної освіти»,Донецький інститут соціальної освіти,0,24153961,Приватна,Без підпорядкування,Інститут,ДОНЕЦЬКА ОБЛАСТЬ/М.ДОНЕЦЬК,ДОНЕЦЬКА ОБЛАСТЬ/М.ДОНЕЦЬК, МАРІУПОЛЬ, ЖОВТНЕВИЙ, 87515: Італійська 116 А,(062) 335 18 78, 605 14 83,org@dise.douweb.org,Козловський Ігор Анатолійович,ректор,,,
71,Національний університет цивільного захисту України,НУЦЗ України,0,8571363,Державна,Державна служба України з надзвичайних ситуацій,Університет,ХАРКІВСЬКА ОБЛАСТЬ/М.ХАРКІВ,ХАРКІВСЬКА ОБЛАСТЬ/М.ХАРКІВ, ХАРКІВ, КИЇВСЬКИЙ, 61023: Чернишевська 94,(057) 700 31 71,post@nuczu.edu.ua,Садковий Володимир Петрович,ректор,,,,
72,Львівський інститут економіки і туризму,ЛІЕТ,0,1566212,Державна,Міністерство освіти і науки України,Інститут,ЛЬВІВСЬКА ОБЛАСТЬ/М.ЛЬВІВ,ЛЬВІВСЬКА ОБЛАСТЬ/М.ЛЬВІВ, ЛЬВІВ, ЛЬВІВ, 79007: Менцинського 8,(032) 2554694,lebk@lviv.net,Бочан Ігор Омелянович,ректор,,,,
73,Запорізький національний університет,ЗНУ,0,2125243,Державна,Міністерство освіти і науки України,Університет,ЗАПОРІЗЬКА ОБЛАСТЬ/М.ЗАПОРІЖЖЯ,ЗАПОРІЗЬКА ОБЛАСТЬ/М.ЗАПОРІЖЖЯ, ЗАПОРІЖЖЯ, ЖОВТНЕВИЙ, 69600: Жуковського 66,(061) 228 75 00, 764 45 46,zv@znu.edu.ua,Фролов Микола Олександрович,ректор,,,
74,Феодосійське відділення Кримського факультету Східноукраїнського національного університету імені Володимира Даля,ФВ КФ СНУ ім. В. Даля,21,24875453,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,АВТОНОМНА РЕСПУБЛІКА КРИМ/М.СІМФЕРОПОЛЬ,АВТОНОМНА РЕСПУБЛІКА КРИМ/М.СІМФЕРОПОЛЬ, ФЕОДОСІЯ, ФЕОДОСІЯ, 98111: Дружби 44,+380(0642)412225,uni@snu.edu.ua,Дейнека Людмила Олександрівна,декан,,,,
75,Антрацитівський факультет гірництва і транспорту Східноукраїнського національного університету імені Володимира Даля,АФГТ СНУ ім. В. Даля,21,26410706,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,ЛУГАНСЬКА ОБЛАСТЬ/М.ЛУГАНСЬК,ЛУГАНСЬКА ОБЛАСТЬ/М.ЛУГАНСЬК, ЛУГАНСЬК, ЛУГАНСЬК, 91034: Молодіжний 20а,380643126267,afgt@ukrpost.ua,Рябічев Віктор Дронович,декан,,,,
76,Буковинський державний фінансово-економічний університет,БДФЕУ,0,33173659,Державна,Міністерство освіти і науки України,Університет,ЧЕРНІВЕЦЬКА ОБЛАСТЬ/М.ЧЕРНІВЦІ,ЧЕРНІВЕЦЬКА ОБЛАСТЬ/М.ЧЕРНІВЦІ, ЧЕРНІВЦІ, ШЕВЧЕНКІВСЬКИЙ, 58000: Штерна Манфреда 1,(0372) 55 38 26,bsfa@i.ua,Марич Максим Григорович,В.о.ректора,,,,
77,Вінницький національний аграрний університет,ВНАУ,0,497236,Державна,Міністерство освіти і науки України,Університет,ВІННИЦЬКА ОБЛАСТЬ/М.ВІННИЦЯ,ВІННИЦЬКА ОБЛАСТЬ/М.ВІННИЦЯ, ВІННИЦЯ, ЛЕНІНСЬКИЙ, 21100: Сонячна 3,(0432) 437230,357084,574548,rector@vsau.org,Мазур Віктор Анатолійович,ректор,,
78,Мелітопольський державний педагогічний університет імені Богдана Хмельницького,МДПУ,0,2125237,Державна,Міністерство освіти і науки України,Університет,ЗАПОРІЗЬКА ОБЛАСТЬ/М.ЗАПОРІЖЖЯ,ЗАПОРІЗЬКА ОБЛАСТЬ/М.ЗАПОРІЖЖЯ, МЕЛІТОПОЛЬ, МЕЛІТОПОЛЬ, 72312: Леніна 20,(0619) 44 04 64, 44 03 60,rectorat@mdpu.org.ua,Молодиченко Валентин Вікторович,ректор,,,
79,"Національний університет ""Києво-Могилянська академія""",НаУКМА,0,16459396,Державна,Міністерство освіти і науки України,Університет,М.КИЇВ,М.КИЇВ, М.КИЇВ, М.КИЇВ, 04070: Григорія Сковороди 2,(044)417 84 61, 425 60 22,ukma@ukma.kiev.ua,Мелешевич Андрій Анатолійович,президент,,,
80,Дніпропетровський державний аграрно-економічний університет,ДДАЕУ,0,493675,Державна,Міністерство освіти і науки України,Університет,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ/М.ДНІПРОПЕТРОВСЬК,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ/М.ДНІПРОПЕТРОВСЬК, ДНІПРОПЕТРОВСЬК, ЖОВТНЕВИЙ, 49000: Ворошилова 25,(056) 744 81 32,info@dsau.dp.ua, priyom@dsau.dp.ua,Кобець Анатолій Степанович,ректор,,,
81,"Державний заклад ""Луганський національний університет імені Тараса Шевченка""",ЛНУ імені Тараса Шевченка,0,2125131,Державна,Міністерство освіти і науки України,Університет,ЛУГАНСЬКА ОБЛАСТЬ/М.ЛУГАНСЬК,ЛУГАНСЬКА ОБЛАСТЬ/М.ЛУГАНСЬК, СТАРОБІЛЬСЬКИЙ РАЙОН/М.СТАРОБІЛЬСЬК, СТАРОБІЛЬСЬК, 92703: Гоголя 1,(064)6122670, (064)6122250,luguniv.info.edu@gmail.com,Савченко Сергій Вікторович,ректор,,,
82,Державний університет телекомунікацій,ДУТ,0,38855349,Державна,Міністерство освіти і науки України,Університет,М.КИЇВ,М.КИЇВ, СОЛОМ'ЯНСЬКИЙ, СОЛОМ'ЯНСЬКИЙ, 03680: Солом'янська 7,(044) 2488593,2488597,info@dut.edu.ua,Толубко Володимир Борисович,ректор,,,
83,Дрогобицький державний педагогічний університет імені Івана Франка,ДДПУ,0,2125438,Державна,Міністерство освіти і науки України,Університет,ЛЬВІВСЬКА ОБЛАСТЬ/М.ЛЬВІВ,ЛЬВІВСЬКА ОБЛАСТЬ/М.ЛЬВІВ, ДРОГОБИЧ, ДРОГОБИЧ, 82100: Івана Франка 24,+38 (03244)22074,33075,38376,administrator@drohobych.net,Скотна Надія Володимирівна,ректор,,
84,Державний заклад «Південноукраїнський національний педагогічний університет імені К.Д. Ушинського»,ПНПУ,0,2125473,Державна,Міністерство освіти і науки України,Університет,ОДЕСЬКА ОБЛАСТЬ/М.ОДЕСА,ОДЕСЬКА ОБЛАСТЬ/М.ОДЕСА, ОДЕСА, ОДЕСА, 65020: Старопортофранківська 26,+38(048)732-51-03, +38(048)723-40-98,pdpu@pdpu.edu.ua,Чебикін Олексій Якович,ректор,,,
85,"Вищий державний навчальний заклад України ""Буковинський державний медичний університет""",БДМУ,0,2010971,Державна,Міністерство охорони здоров`я України,Університет,ЧЕРНІВЕЦЬКА ОБЛАСТЬ/М.ЧЕРНІВЦІ,ЧЕРНІВЕЦЬКА ОБЛАСТЬ/М.ЧЕРНІВЦІ, ЧЕРНІВЦІ, ШЕВЧЕНКІВСЬКИЙ, 58002: Театральна 2,(0372) 55-37-54,office@bsmu.edu.ua,Бойчук Тарас Миколайович,ректор,,,,
